Gene,B cells,Cytotoxic T cells,CD4 T cells,Tfh,other
LY6G6C,1,1,1,1,1
DDAH2,1,1,1,1,1
CLIC1,1,1,1,1,1
MSH5,1,1,1,1,1
MSH5-SAPCD1,1,1,1,1,1
SAPCD1,1,1,1,1,1
SAPCD1-AS1,1,1,1,1,1
VWA7,1,1,1,1,1
VARS,1,1,1,1,1
LSM2,1,1,1,1,1
HSPA1L,1,1,1,1,1
HSPA1A,1,1,1,1,1
HSPA1B,1,1,1,1,1
C6orf48,1,1,1,1,1
NEU1,1,1,1,1,1
SLC44A4,1,1,1,1,1
EHMT2,1,1,1,1,1
EHMT2-AS1,1,1,1,1,1
C2,1,1,1,1,1
ZBTB12,1,1,1,1,1
XXbac-BPG116M5.17,1,1,1,1,1
C2-AS1,1,1,1,1,1
CFB,1,1,1,1,1
NELFE,1,1,1,1,1
SKIV2L,1,1,1,1,1
DXO,1,1,1,1,1
STK19,1,1,1,1,1
C4A,1,1,1,1,1
C4A-AS1,1,1,1,1,1
AL645922.1,1,1,1,1,1
C4B,1,1,1,1,1
C4B-AS1,1,1,1,1,1
CYP21A2,1,1,1,1,1
TNXB,1,1,1,1,1
ATF6B,1,1,1,1,1
FKBPL,1,1,1,1,1
PRRT1,1,1,1,1,1
PPT2,1,1,1,1,1
PPT2-EGFL8,1,1,1,1,1
EGFL8,1,1,1,1,1
AGPAT1,1,1,1,1,1
RNF5,1,1,1,1,1
AGER,1,1,1,1,1
PBX2,1,1,1,1,1
GPSM3,1,1,1,1,1
NOTCH4,1,1,1,1,1
XXbac-BPG154L12.5,1,1,1,1,1
XXbac-BPG154L12.4,1,1,1,1,1
C6orf11,1,1,1,1,1
HCG23,1,1,1,1,1
BTNL2,1,1,1,1,1
HLA-DRA,1,1,1,1,1
HLA-DRB5,1,1,1,1,1
HLA-DRB1,1,1,1,1,1
HLA-DQA1,1,1,1,1,1
HLA-DQB1,1,1,1,1,1
HLA-DQB1-AS1,1,1,1,1,1
HLA-DQA2,1,1,1,1,1
HLA-DQB2,1,1,1,1,1
HLA-DOB,1,1,1,1,1
XXbac-BPG246D15.9,1,1,1,1,1
TAP2,1,1,1,1,1
PSMB8,1,1,1,1,1
PSMB8-AS1,1,1,1,1,1
PSMB9,1,1,1,1,1
TAP1,1,1,1,1,1
HLA-DMB,1,1,1,1,1
XXbac-BPG181M17.5,1,1,1,1,1
HLA-DMA,1,1,1,1,1
BRD2,1,1,1,1,1
XXbac-BPG181M17.6,1,1,1,1,1
HLA-DOA,1,1,1,1,1
HLA-DPA1,1,1,1,1,1
HLA-DPB1,1,1,1,1,1
HCG24,1,1,1,1,1
COL11A2,1,1,1,1,1
RXRB,1,1,1,1,1
SLC39A7,1,1,1,1,1
HSD17B8,1,1,1,1,1
RING1,1,1,1,1,1
XXbac-BPG157A11.21,1,1,1,1,1
HCG25,1,1,1,1,1
VPS52,1,1,1,1,1
RPS18,1,1,1,1,1
B3GALT4,1,1,1,1,1
WDR46,1,1,1,1,1
PFDN6,1,1,1,1,1
RGL2,1,1,1,1,1
TAPBP,1,1,1,1,1
ZBTB22,1,1,1,1,1
DAXX,1,1,1,1,1
KIFC1,1,1,1,1,1
PHF1,1,1,1,1,1
CUTA,1,1,1,1,1
SYNGAP1,1,1,1,1,1
XXbac-BPG294E21.9,1,1,1,1,1
ZBTB9,1,1,1,1,1
BAK1,1,1,1,1,1
LINC11336,1,1,1,1,1
ITPR3,1,1,1,1,1
UQCC2,1,1,1,1,1
IP6K3,1,1,1,1,1
LEMD2,1,1,1,1,1
MLN,1,1,1,1,1
LINC11116,1,1,1,1,1
RP3-468B3.2,1,1,1,1,1
GRM4,1,1,1,1,1
HMGA1,1,1,1,1,1
C6orf1,1,1,1,1,1
NUDT3,1,1,1,1,1
RPS11-NUDT3,1,1,1,1,1
RPS11,1,1,1,1,1
PACSIN1,1,1,1,1,1
SPDEF,1,1,1,1,1
C6orf116,1,1,1,1,1
RP11-141K17.3,1,1,1,1,1
SNRPC,1,1,1,1,1
UHRF1BP1,1,1,1,1,1
TAF11,1,1,1,1,1
ANKS1A,1,1,1,1,1
TCP11,1,1,1,1,1
SCUBE3,1,1,1,1,1
RP3-329A5.8,1,1,1,1,1
ZNF76,1,1,1,1,1
DEF6,1,1,1,1,1
PPARD,1,1,1,1,1
FANCE,1,1,1,1,1
RPL11A,1,1,1,1,1
TEAD3,1,1,1,1,1
TULP1,1,1,1,1,1
RP3-341B19.3,1,1,1,1,1
FKBP5,1,1,1,1,1
RP3-511O8.4,1,1,1,1,1
ARMC12,1,1,1,1,1
CLPSL2,1,1,1,1,1
CLPSL1,1,1,1,1,1
CLPS,1,1,1,1,1
LHFPL5,1,1,1,1,1
SRPK1,1,1,1,1,1
SLC26A8,1,1,1,1,1
MAPK14,1,1,1,1,1
MAPK13,1,1,1,1,1
RP1-179N16.6,1,1,1,1,1
BRPF3,1,1,1,1,1
PNPLA1,1,1,1,1,1
C6orf222,1,1,1,1,1
ETV7,1,1,1,1,1
RP1-51J22.4,1,1,1,1,1
PXT1,1,1,1,1,1
KCTD21,1,1,1,1,1
STK38,1,1,1,1,1
SRSF3,1,1,1,1,1
PANDAR,1,1,1,1,1
CDKN1A,1,1,1,1,1
RAB44,1,1,1,1,1
CPNE5,1,1,1,1,1
PPIL1,1,1,1,1,1
C6orf89,1,1,1,1,1
RP1-91K11.4,1,1,1,1,1
PI16,1,1,1,1,1
MTCH1,1,1,1,1,1
FGD2,1,1,1,1,1
PIM1,1,1,1,1,1
TMEM217,1,1,1,1,1
TBC1D22B,1,1,1,1,1
RNF8,1,1,1,1,1
CMTR1,1,1,1,1,1
CCDC167,1,1,1,1,1
RP1-153P14.8,1,1,1,1,1
RP1-153P14.5,1,1,1,1,1
MDGA1,1,1,1,1,1
RP3-441A12.1,1,1,1,1,1
ZFAND3,1,1,1,1,1
BTBD9,1,1,1,1,1
BTBD9-AS1,1,1,1,1,1
GLO1,1,1,1,1,1
RP3-513A6.2,1,1,1,1,1
DNAH8,1,1,1,1,1
RP1-217H1.3,1,1,1,1,1
GLP1R,1,1,1,1,1
SAYSD1,1,1,1,1,1
KCNK5,1,1,1,1,1
KCNK17,1,1,1,1,1
KCNK16,1,1,1,1,1
KIF6,1,1,1,1,1
DAAM2,1,1,1,1,1
RP11-61I13.3,1,1,1,1,1
MOCS1,1,1,1,1,1
RP11-552E21.1,1,1,1,1,1
TDRG1,1,1,1,1,1
LINC11951,1,1,1,1,1
RP11-552E21.4,1,1,1,1,1
LRFN2,1,1,1,1,1
RP11-571K4.1,1,1,1,1,1
UNC5CL,1,1,1,1,1
OARD1,1,1,1,1,1
TSPO2,1,1,1,1,1
APOBEC2,1,1,1,1,1
NFYA,1,1,1,1,1
TREML1,1,1,1,1,1
TREM2,1,1,1,1,1
TREML2,1,1,1,1,1
TREML4,1,1,1,1,1
TREM1,1,1,1,1,1
NCR2,1,1,1,1,1
FOXP4-AS1,1,1,1,1,1
LINC11276,1,1,1,1,1
FOXP4,1,1,1,1,1
MDFI,1,1,1,1,1
TFEB,1,1,1,1,1
RP11-298J23.5,1,1,1,1,1
PGC,1,1,1,1,1
RP11-298J23.8,1,1,1,1,1
FRS3,1,1,1,1,1
PRICKLE4,1,1,1,1,1
PRICKLE4-1,1,1,1,1,1
TOMM6,1,1,1,1,1
USP49,1,1,1,1,1
RP11-298J23.9,1,1,1,1,1
RP5-973N23.4,1,1,1,1,1
MED21,1,1,1,1,1
BYSL,1,1,1,1,1
CCND3,1,1,1,1,1
RP11-533O21.2,1,1,1,1,1
TAF8,1,1,1,1,1
RP11-7K24.3,1,1,1,1,1
C6orf132,1,1,1,1,1
GUCA1A,1,1,1,1,1
RP1-139D8.6,1,1,1,1,1
GUCA1B,1,1,1,1,1
MRPS11,1,1,1,1,1
TRERF1,1,1,1,1,1
UBR2,1,1,1,1,1
PRPH2,1,1,1,1,1
TBCC,1,1,1,1,1
GLTSCR1L,1,1,1,1,1
RPL7L1,1,1,1,1,1
C6orf226,1,1,1,1,1
PTCRA,1,1,1,1,1
CNPY3,1,1,1,1,1
RP3-475N16.1,1,1,1,1,1
GNMT,1,1,1,1,1
PEX6,1,1,1,1,1
PPP2R5D,1,1,1,1,1
MEA1,1,1,1,1,1
KLHDC3,1,1,1,1,1
RRP36,1,1,1,1,1
RP1-21C7.6,1,1,1,1,1
CUL7,1,1,1,1,1
KLC4,1,1,1,1,1
MRPL2,1,1,1,1,1
RP11-387M24.5,1,1,1,1,1
PTK7,1,1,1,1,1
SRF,1,1,1,1,1
CUL9,1,1,1,1,1
RP3-331M21.5,1,1,1,1,1
DNPH1,1,1,1,1,1
TTBK1,1,1,1,1,1
SLC22A7,1,1,1,1,1
CRIP3,1,1,1,1,1
ZNF318,1,1,1,1,1
ABCC11,1,1,1,1,1
DLK2,1,1,1,1,1
TJAP1,1,1,1,1,1
LRRC73,1,1,1,1,1
POLR1C,1,1,1,1,1
YIPF3,1,1,1,1,1
RP3-337H4.9,1,1,1,1,1
XPO5,1,1,1,1,1
RP3-337H4.11,1,1,1,1,1
POLH,1,1,1,1,1
RP3-337H4.8,1,1,1,1,1
GTPBP2,1,1,1,1,1
MAD2L1BP,1,1,1,1,1
RSPH9,1,1,1,1,1
MRPS18A,1,1,1,1,1
RP1-261G23.5,1,1,1,1,1
VEGFA,1,1,1,1,1
RP1-261G23.7,1,1,1,1,1
RP11-344J7.2,1,1,1,1,1
RP5-1121P11.1,1,1,1,1,1
C6orf223,1,1,1,1,1
RP5-1121P11.3,1,1,1,1,1
MRPL14,1,1,1,1,1
TMEM63B,1,1,1,1,1
CAPN11,1,1,1,1,1
RP1-312G2.5,1,1,1,1,1
SLC29A1,1,1,1,1,1
HSP91AB1,1,1,1,1,1
SLC35B2,1,1,1,1,1
NFKBIE,1,1,1,1,1
TMEM151B,1,1,1,1,1
RP11-444E17.6,1,1,1,1,1
TCTE1,1,1,1,1,1
AARS2,1,1,1,1,1
SPATS1,1,1,1,1,1
CDC5L,1,1,1,1,1
RP3-449H6.1,1,1,1,1,1
SUPT3H,1,1,1,1,1
RUNX2,1,1,1,1,1
RP1-244F24.1,1,1,1,1,1
RP1-166H4.2,1,1,1,1,1
CLIC5,1,1,1,1,1
RP1-8B1.4,1,1,1,1,1
ENPP4,1,1,1,1,1
ENPP5,1,1,1,1,1
RCAN2,1,1,1,1,1
RP11-795J1.1,1,1,1,1,1
CYP39A1,1,1,1,1,1
SLC25A27,1,1,1,1,1
RP11-446F17.3,1,1,1,1,1
TDRD6,1,1,1,1,1
PLA2G7,1,1,1,1,1
ANKRD66,1,1,1,1,1
RP11-268F1.3,1,1,1,1,1
MEP1A,1,1,1,1,1
ADGRF5,1,1,1,1,1
RP3-365O12.2,1,1,1,1,1
ADGRF1,1,1,1,1,1
TNFRSF21,1,1,1,1,1
RP11-385F7.1,1,1,1,1,1
CD2AP,1,1,1,1,1
ADGRF2,1,1,1,1,1
ADGRF4,1,1,1,1,1
RP11-551C4.6,1,1,1,1,1
OPN5,1,1,1,1,1
PTCHD4,1,1,1,1,1
MUT,1,1,1,1,1
CENPQ,1,1,1,1,1
GLYATL3,1,1,1,1,1
C6orf141,1,1,1,1,1
RHAG,1,1,1,1,1
CRISP2,1,1,1,1,1
CRISP3,1,1,1,1,1
PGK2,1,1,1,1,1
RP3-417L21.4,1,1,1,1,1
RP11-719J21.1,1,1,1,1,1
CRISP1,1,1,1,1,1
DEFB133,1,1,1,1,1
DEFB114,1,1,1,1,1
DEFB113,1,1,1,1,1
DEFB111,1,1,1,1,1
DEFB112,1,1,1,1,1
RP11-397G17.1,1,1,1,1,1
RP11-524K22.1,1,1,1,1,1
RP1-28O17.1,1,1,1,1,1
TFAP2D,1,1,1,1,1
TFAP2B,1,1,1,1,1
RP3-335N17.2,1,1,1,1,1
PKHD1,1,1,1,1,1
LINCMD1,1,1,1,1,1
IL17A,1,1,1,1,1
IL17F,1,1,1,1,1
MCM3,1,1,1,1,1
PAQR8,1,1,1,1,1
EFHC1,1,1,1,1,1
TRAM2,1,1,1,1,1
TRAM2-AS1,1,1,1,1,1
TMEM14A,1,1,1,1,1
GSTA2,1,1,1,1,1
GSTA1,1,1,1,1,1
GSTA5,1,1,1,1,1
GSTA3,1,1,1,1,1
GSTA4,1,1,1,1,1
ICK,1,1,1,1,1
FBXO9,1,1,1,1,1
GCM1,1,1,1,1,1
ELOVL5,1,1,1,1,1
RP3-483K16.4,1,1,1,1,1
GCLC,1,1,1,1,1
RP1-27K12.4,1,1,1,1,1
RP1-27K12.2,1,1,1,1,1
LINC11564,1,1,1,1,1
KLHL31,1,1,1,1,1
RP11-79N23.1,1,1,1,1,1
RP13-476E21.1,1,1,1,1,1
LRRC1,1,1,1,1,1
RP3-523E19.2,1,1,1,1,1
MLIP,1,1,1,1,1
RP11-411K7.1,1,1,1,1,1
MLIP-AS1,1,1,1,1,1
TINAG,1,1,1,1,1
RP11-124I4.2,1,1,1,1,1
RP11-524H19.2,1,1,1,1,1
FAM83B,1,1,1,1,1
HCRTR2,1,1,1,1,1
GFRAL,1,1,1,1,1
HMGCLL1,1,1,1,1,1
BMP5,1,1,1,1,1
COL21A1,1,1,1,1,1
DST,1,1,1,1,1
RP11-472M19.2,1,1,1,1,1
BEND6,1,1,1,1,1
KIAA1586,1,1,1,1,1
ZNF451,1,1,1,1,1
RP11-213B9.4,1,1,1,1,1
BAG2,1,1,1,1,1
RAB23,1,1,1,1,1
PRIM2,1,1,1,1,1
RP1-71H19.2,1,1,1,1,1
XXbac-BPGBPG55C21.1,1,1,1,1,1
XXbac-BPGBPG55C21.3,1,1,1,1,1
XXbac-BPGBPG55C21.2,1,1,1,1,1
LINC11681,1,1,1,1,1
XXbac-BPG55C21.7,1,1,1,1,1
RP11-143A22.1,1,1,1,1,1
RP11-343D24.2,1,1,1,1,1
AL356135.1,1,1,1,1,1
KHDRBS2,1,1,1,1,1
FKBP1C,1,1,1,1,1
LGSN,1,1,1,1,1
PTP4A1,1,1,1,1,1
RP5-1148A21.3,1,1,1,1,1
PHF3,1,1,1,1,1
EYS,1,1,1,1,1
RP11-59D5__B.2,1,1,1,1,1
RP11-349P19.1,1,1,1,1,1
RP11-311G19.1,1,1,1,1,1
RP11-542F9.1,1,1,1,1,1
RP11-416O16.1,1,1,1,1,1
RP3-525N11.2,1,1,1,1,1
ADGRB3,1,1,1,1,1
LMBRD1,1,1,1,1,1
COL19A1,1,1,1,1,1
COL9A1,1,1,1,1,1
RP1-149L1.1,1,1,1,1,1
RP11-462G2.1,1,1,1,1,1
RP11-462G2.2,1,1,1,1,1
FAM135A,1,1,1,1,1
SDHAF4,1,1,1,1,1
RP11-134K13.4,1,1,1,1,1
SMAP1,1,1,1,1,1
B3GAT2,1,1,1,1,1
OGFRL1,1,1,1,1,1
RP3-331H24.5,1,1,1,1,1
RP3-331H24.4,1,1,1,1,1
LINC11472,1,1,1,1,1
LINC11626,1,1,1,1,1
RIMS1,1,1,1,1,1
KCNQ5,1,1,1,1,1
KCNQ5-AS1,1,1,1,1,1
RP11-257K9.8,1,1,1,1,1
KHDC1L,1,1,1,1,1
KHDC1,1,1,1,1,1
RP11-398K22.12,1,1,1,1,1
DPPA5,1,1,1,1,1
KHDC3L,1,1,1,1,1
OOEP,1,1,1,1,1
OOEP-AS1,1,1,1,1,1
DDX43,1,1,1,1,1
MB21D1,1,1,1,1,1
MTO1,1,1,1,1,1
RP11-515P4.6,1,1,1,1,1
EEF1A1,1,1,1,1,1
RP11-515P4.7,1,1,1,1,1
SLC17A5,1,1,1,1,1
RP11-553A21.3,1,1,1,1,1
CD119,1,1,1,1,1
RP11-554D15.1,1,1,1,1,1
RP11-554D15.3,1,1,1,1,1
RP11-554D15.4,1,1,1,1,1
COL12A1,1,1,1,1,1
COX7A2,1,1,1,1,1
TMEM31A,1,1,1,1,1
RP1-234P15.4,1,1,1,1,1
FILIP1,1,1,1,1,1
RP11-415D17.3,1,1,1,1,1
RP11-415D17.4,1,1,1,1,1
SENP6,1,1,1,1,1
MYO6,1,1,1,1,1
IMPG1,1,1,1,1,1
RP11-35J1.1,1,1,1,1,1
RP11-35J1.2,1,1,1,1,1
RP11-354K4.2,1,1,1,1,1
HTR1B,1,1,1,1,1
MEI4,1,1,1,1,1
RP3-391M24.1,1,1,1,1,1
RP11-173D14.3,1,1,1,1,1
IRAK1BP1,1,1,1,1,1
PHIP,1,1,1,1,1
HMGN3,1,1,1,1,1
HMGN3-AS1,1,1,1,1,1
RP1-232L24.3,1,1,1,1,1
LCA5,1,1,1,1,1
RP11-177G23.2,1,1,1,1,1
SH3BGRL2,1,1,1,1,1
LINC11621,1,1,1,1,1
RP1-92C4.2,1,1,1,1,1
ELOVL4,1,1,1,1,1
AL133475.1,1,1,1,1,1
TTK,1,1,1,1,1
BCKDHB,1,1,1,1,1
RP11-251B2.6,1,1,1,1,1
RP11-251B2.3,1,1,1,1,1
RP11-251B2.5,1,1,1,1,1
FAM46A,1,1,1,1,1
RP11-244G12.1,1,1,1,1,1
LINC11526,1,1,1,1,1
RP11-379B8.1,1,1,1,1,1
RP11-811I18.1,1,1,1,1,1
IBTK,1,1,1,1,1
TPBG,1,1,1,1,1
UBE3D,1,1,1,1,1
RP11-445L13__B.3,1,1,1,1,1
DOPEY1,1,1,1,1,1
AL139333.1,1,1,1,1,1
PGM3,1,1,1,1,1
RWDD2A,1,1,1,1,1
ME1,1,1,1,1,1
PRSS35,1,1,1,1,1
SNAP91,1,1,1,1,1
RP3-393K13.1,1,1,1,1,1
RIPPLY2,1,1,1,1,1
CYB5R4,1,1,1,1,1
RP4-676J13.2,1,1,1,1,1
RP11-51G5.1,1,1,1,1,1
MRAP2,1,1,1,1,1
CEP162,1,1,1,1,1
LINC11611,1,1,1,1,1
TBX18,1,1,1,1,1
TBX18-AS1,1,1,1,1,1
RP11-31P6.6,1,1,1,1,1
NT5E,1,1,1,1,1
SNX14,1,1,1,1,1
RP11-321N4.5,1,1,1,1,1
SYNCRIP,1,1,1,1,1
HTR1E,1,1,1,1,1
CGA,1,1,1,1,1
RP11-393I2.4,1,1,1,1,1
ZNF292,1,1,1,1,1
GJB7,1,1,1,1,1
SMIM8,1,1,1,1,1
C6orf163,1,1,1,1,1
CFAP216,1,1,1,1,1
RP3-382I11.7,1,1,1,1,1
SLC35A1,1,1,1,1,1
RARS2,1,1,1,1,1
ORC3,1,1,1,1,1
AKIRIN2,1,1,1,1,1
SPACA1,1,1,1,1,1
CNR1,1,1,1,1,1
RP11-459O1.2,1,1,1,1,1
RNGTT,1,1,1,1,1
RP11-63L7.5,1,1,1,1,1
PNRC1,1,1,1,1,1
SRSF12,1,1,1,1,1
PM21D2,1,1,1,1,1
GABRR1,1,1,1,1,1
GABRR2,1,1,1,1,1
UBE2J1,1,1,1,1,1
RRAGD,1,1,1,1,1
ANKRD6,1,1,1,1,1
RP11-16C18.3,1,1,1,1,1
LYRM2,1,1,1,1,1
MDN1,1,1,1,1,1
RP1-122O8.7,1,1,1,1,1
CASP8AP2,1,1,1,1,1
GJA11,1,1,1,1,1
RP11-63K6.7,1,1,1,1,1
BACH2,1,1,1,1,1
RP3-512E2.2,1,1,1,1,1
RP1-45N11.1,1,1,1,1,1
MAP3K7,1,1,1,1,1
RP1-177I11.1,1,1,1,1,1
CASC6,1,1,1,1,1
RP1-149C7.1,1,1,1,1,1
RP11-127B16.1,1,1,1,1,1
RP1-23E21.2,1,1,1,1,1
EPHA7,1,1,1,1,1
RP11-524K14.1,1,1,1,1,1
RP3-463P15.1,1,1,1,1,1
MANEA-AS1,1,1,1,1,1
MANEA,1,1,1,1,1
FUT9,1,1,1,1,1
UFL1-AS1,1,1,1,1,1
UFL1,1,1,1,1,1
FHL5,1,1,1,1,1
RP3-417O22.3,1,1,1,1,1
GPR63,1,1,1,1,1
NDUFAF4,1,1,1,1,1
KLHL32,1,1,1,1,1
MMS22L,1,1,1,1,1
RP11-436D23.1,1,1,1,1,1
RP1-114O17.3,1,1,1,1,1
RP11-111D3.2,1,1,1,1,1
RP1-273N12.4,1,1,1,1,1
POU3F2,1,1,1,1,1
FBXL4,1,1,1,1,1
FAXC,1,1,1,1,1
COQ3,1,1,1,1,1
PNISR,1,1,1,1,1
RP11-98I9.4,1,1,1,1,1
USP45,1,1,1,1,1
TSTD3,1,1,1,1,1
CCNC,1,1,1,1,1
RP1-199J3.7,1,1,1,1,1
PRDM13,1,1,1,1,1
MCHR2,1,1,1,1,1
MCHR2-AS1,1,1,1,1,1
SIM1,1,1,1,1,1
RP1-121G13.2,1,1,1,1,1
ASCC3,1,1,1,1,1
RP3-467N11.1,1,1,1,1,1
GRIK2,1,1,1,1,1
HACE1,1,1,1,1,1
LINC11577,1,1,1,1,1
LIN28B,1,1,1,1,1
BVES,1,1,1,1,1
BVES-AS1,1,1,1,1,1
POPDC3,1,1,1,1,1
RP3-355L5.5,1,1,1,1,1
PREP,1,1,1,1,1
RP3-355L5.4,1,1,1,1,1
RP3-359N14.2,1,1,1,1,1
PRDM1,1,1,1,1,1
ATG5,1,1,1,1,1
RP11-414H14.1,1,1,1,1,1
AIM1,1,1,1,1,1
RP3-335E1.1,1,1,1,1,1
RTN4IP1,1,1,1,1,1
QRSL1,1,1,1,1,1
RP1-61O19.2,1,1,1,1,1
RP1-61O19.1,1,1,1,1,1
CD24,1,1,1,1,1
C6orf213,1,1,1,1,1
BEND3,1,1,1,1,1
PDSS2,1,1,1,1,1
SOBP,1,1,1,1,1
RP1-67A8.3,1,1,1,1,1
SCML4,1,1,1,1,1
SEC63,1,1,1,1,1
RP1-191J18.66,1,1,1,1,1
RP1-111B22.3,1,1,1,1,1
OSTM1,1,1,1,1,1
OSTM1-AS1,1,1,1,1,1
NR2E1,1,1,1,1,1
SNX3,1,1,1,1,1
RP1-128O3.4,1,1,1,1,1
LACE1,1,1,1,1,1
FOXO3,1,1,1,1,1
LINC11222,1,1,1,1,1
ARMC2,1,1,1,1,1
ARMC2-AS1,1,1,1,1,1
SESN1,1,1,1,1,1
RP11-787I22.3,1,1,1,1,1
CEP57L1,1,1,1,1,1
CD164,1,1,1,1,1
RP11-425D11.11,1,1,1,1,1
PPIL6,1,1,1,1,1
SMPD2,1,1,1,1,1
MICAL1,1,1,1,1,1
ZBTB24,1,1,1,1,1
RP5-919F19.5,1,1,1,1,1
AK9,1,1,1,1,1
FIG4,1,1,1,1,1
RP1-249I4.2,1,1,1,1,1
GPR6,1,1,1,1,1
WASF1,1,1,1,1,1
CDC41,1,1,1,1,1
METTL24,1,1,1,1,1
DDO,1,1,1,1,1
SLC22A16,1,1,1,1,1
CTA-331P3.1,1,1,1,1,1
CDK19,1,1,1,1,1
AMD1,1,1,1,1,1
GTF3C6,1,1,1,1,1
RPF2,1,1,1,1,1
SLC16A11,1,1,1,1,1
RP11-428F8.2,1,1,1,1,1
KIAA1919,1,1,1,1,1
RP5-1112D6.4,1,1,1,1,1
RP5-1112D6.7,1,1,1,1,1
REV3L,1,1,1,1,1
RP5-1112D6.8,1,1,1,1,1
TRAF3IP2-AS1,1,1,1,1,1
TRAF3IP2,1,1,1,1,1
C6orf3,1,1,1,1,1
FYN,1,1,1,1,1
RP1-97J1.2,1,1,1,1,1
WISP3,1,1,1,1,1
TUBE1,1,1,1,1,1
FAM229B,1,1,1,1,1
LAMA4,1,1,1,1,1
RP1-142L7.5,1,1,1,1,1
RP1-142L7.9,1,1,1,1,1
RP1-142L7.8,1,1,1,1,1
RP11-516B6.6,1,1,1,1,1
RP11-516B6.7,1,1,1,1,1
RFPL4B,1,1,1,1,1
RP1-115O18.1,1,1,1,1,1
RP11-437J19.1,1,1,1,1,1
RP1-124C6.1,1,1,1,1,1
RP11-346D19.1,1,1,1,1,1
RP11-367G18.1,1,1,1,1,1
RP1-249H1.2,1,1,1,1,1
MARCKS,1,1,1,1,1
LINC11268,1,1,1,1,1
RP11-544L8__B.4,1,1,1,1,1
HDAC2,1,1,1,1,1
RP3-399L15.3,1,1,1,1,1
HS3ST5,1,1,1,1,1
RP3-399L15.1,1,1,1,1,1
RP3-399L15.2,1,1,1,1,1
RP11-282C5.1,1,1,1,1,1
FRK,1,1,1,1,1
NT5DC1,1,1,1,1,1
COL11A1,1,1,1,1,1
RP3-486I3.5,1,1,1,1,1
TSPYL4,1,1,1,1,1
DSE,1,1,1,1,1
RP3-486I3.7,1,1,1,1,1
TSPYL1,1,1,1,1,1
RP1-93H18.1,1,1,1,1,1
RP1-93H18.6,1,1,1,1,1
FAM26F,1,1,1,1,1
RP11-259P21.1,1,1,1,1,1
TRAPPC3L,1,1,1,1,1
FAM26E,1,1,1,1,1
FAM26D,1,1,1,1,1
RWDD1,1,1,1,1,1
RSPH4A,1,1,1,1,1
ZUFSP,1,1,1,1,1
KPNA5,1,1,1,1,1
FAM162B,1,1,1,1,1
GPRC6A,1,1,1,1,1
RFX6,1,1,1,1,1
VGLL2,1,1,1,1,1
ROS1,1,1,1,1,1
RP1-179P9.3,1,1,1,1,1
RP1-92C8.3,1,1,1,1,1
DCBLD1,1,1,1,1,1
GOPC,1,1,1,1,1
NUS1,1,1,1,1,1
SLC35F1,1,1,1,1,1
CEP85L,1,1,1,1,1
PLN,1,1,1,1,1
MCM9,1,1,1,1,1
ASF1A,1,1,1,1,1
RP11-351A11.1,1,1,1,1,1
FAM184A,1,1,1,1,1
MAN1A1,1,1,1,1,1
TBC1D32,1,1,1,1,1
GJA1,1,1,1,1,1
HSF2,1,1,1,1,1
SERINC1,1,1,1,1,1
PKIB,1,1,1,1,1
FABP7,1,1,1,1,1
SMPDL3A,1,1,1,1,1
CLVS2,1,1,1,1,1
TRDN,1,1,1,1,1
RP11-532N4.2,1,1,1,1,1
NKAIN2,1,1,1,1,1
RNF217-AS1,1,1,1,1,1
RNF217,1,1,1,1,1
TPD52L1,1,1,1,1,1
HDDC2,1,1,1,1,1
RP11-735G4.1,1,1,1,1,1
RP11-138M12.1,1,1,1,1,1
RP11-624M8.1,1,1,1,1,1
RP1-293L8.2,1,1,1,1,1
HEY2,1,1,1,1,1
NCOA7,1,1,1,1,1
NCOA7-AS1,1,1,1,1,1
HINT3,1,1,1,1,1
TRMT11,1,1,1,1,1
RP11-527F13.1,1,1,1,1,1
CENPW,1,1,1,1,1
RSPO3,1,1,1,1,1
RNF146,1,1,1,1,1
ECHDC1,1,1,1,1,1
RP3-413A15.5,1,1,1,1,1
KIAA1418,1,1,1,1,1
SOGA3,1,1,1,1,1
C6orf58,1,1,1,1,1
RP11-325O24.6,1,1,1,1,1
THEMIS,1,1,1,1,1
PTPRK,1,1,1,1,1
RP11-113C16.2,1,1,1,1,1
RP1-86D1.5,1,1,1,1,1
LAMA2,1,1,1,1,1
RP1-69D17.3,1,1,1,1,1
RP1-69D17.4,1,1,1,1,1
ARHGAP18,1,1,1,1,1
TMEM244,1,1,1,1,1
L3MBTL3,1,1,1,1,1
RP11-73O6.3,1,1,1,1,1
SAMD3,1,1,1,1,1
TMEM211A,1,1,1,1,1
RP11-112N11.1,1,1,1,1,1
SMLR1,1,1,1,1,1
EPB41L2,1,1,1,1,1
AKAP7,1,1,1,1,1
ARG1,1,1,1,1,1
MED23,1,1,1,1,1
ENPP3,1,1,1,1,1
OR2A4,1,1,1,1,1
CTAGE9,1,1,1,1,1
ENPP1,1,1,1,1,1
RP11-69I8.2,1,1,1,1,1
CTGF,1,1,1,1,1
RP11-69I8.3,1,1,1,1,1
RP3-523C21.2,1,1,1,1,1
LINC11113,1,1,1,1,1
MOXD1,1,1,1,1,1
STX7,1,1,1,1,1
TAAR9,1,1,1,1,1
TAAR8,1,1,1,1,1
TAAR6,1,1,1,1,1
TAAR5,1,1,1,1,1
TAAR2,1,1,1,1,1
TAAR1,1,1,1,1,1
