Symbol,ID,is_feature_control,is_feature_control_mitochondrial,is_feature_control_ribosomal,mean_counts,log10_mean_counts,n_cells_by_counts,pct_dropout_by_counts,total_counts,log10_total_counts
LRRC63,ENSG00000173988,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
LINC00563,ENSG00000261097,0,0,0,0.0,0.0,0,100.0,0.0,0.0
KIAA0226L,ENSG00000102445,0,0,0,0.24010662292392865,0.09345902690158377,1667,82.90957555874513,2342.0,3.369772288596963
LINC01198,ENSG00000231817,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-189B4.7,ENSG00000277228,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
LRCH1,ENSG00000136141,0,0,0,0.10611031371744925,0.04379844184182035,935,90.41418905064589,1035.0,3.0153597554092144
ESD,ENSG00000139684,0,0,0,0.5095345499282345,0.1788430575190815,3328,65.88066434283371,4970.0,3.696443763138999
HTR2A,ENSG00000102468,0,0,0,0.0,0.0,0,100.0,0.0,0.0
HTR2A-AS1,ENSG00000224517,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-279N8.1,ENSG00000228573,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00444,ENSG00000234689,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
LINC00562,ENSG00000260388,0,0,0,0.008406807463604674,0.003635768811132067,82,99.15931925363954,82.0,1.919078092376074
SUCLA2,ENSG00000136143,0,0,0,0.07012507689153168,0.029434541263894044,643,93.40783268402707,684.0,2.8356905714924254
SUCLA2-AS1,ENSG00000227848,0,0,0,0.0,0.0,0,100.0,0.0,0.0
NUDT15,ENSG00000136159,0,0,0,0.0336272298544187,0.014363941846584235,311,96.81156448636456,328.0,2.5171958979499744
RP11-90M2.5,ENSG00000276968,0,0,0,0.0013327865491080582,0.0005784364632306187,13,99.86672134508919,13.0,1.146128035678238
MED4,ENSG00000136146,0,0,0,0.29023990157883944,0.110670468628834,2299,76.4301824892352,2831.0,3.4520932490177314
MED4-AS1,ENSG00000229111,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
ITM2B,ENSG00000136156,0,0,0,0.8534960016403527,0.26799165350698817,4822,50.56387123231495,8325.0,3.9204364065507584
LINC00441,ENSG00000231473,0,0,0,0.0014353085913471396,0.0006228996812785697,14,99.85646914086529,14.0,1.1760912590556813
RB1,ENSG00000139687,0,0,0,0.3257125281935616,0.12244936045305264,2497,74.40024605290138,3177.0,3.5021538928713607
RP11-305D15.8,ENSG00000277684,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
LPAR6,ENSG00000139679,0,0,0,0.025117900348574945,0.01077381712464493,217,97.77527168341193,245.0,2.3909351071033793
RCBTB2,ENSG00000136161,0,0,0,0.0363953249948739,0.015525445288788764,337,96.54500717654295,355.0,2.5514499979728753
LINC01077,ENSG00000233456,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00462,ENSG00000233610,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CYSLTR2,ENSG00000152207,0,0,0,0.0011277424646298955,0.0004894963683256573,11,99.88722575353701,11.0,1.0791812460476249
RP11-156K23.3,ENSG00000275202,0,0,0,0.00512610211195407,0.0022205513244927468,49,99.4976419930285,50.0,1.7075701760979363
FNDC3A,ENSG00000102531,0,0,0,0.0661267172442075,0.027808826950657423,606,93.78716424031167,645.0,2.8102325179950842
MLNR,ENSG00000102539,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CDADC1,ENSG00000102543,0,0,0,0.045827352880869386,0.01945999630973766,421,95.68382202173467,447.0,2.651278013998144
CAB39L,ENSG00000102547,0,0,0,0.025322944433053107,0.010860676021315168,231,97.63174082427723,247.0,2.3944516808262164
SETDB2,ENSG00000136169,0,0,0,0.16218987082222677,0.06527708598385643,1340,86.26204633996309,1582.0,3.199480914862356
PHF11,ENSG00000136147,0,0,0,0.2750666393274554,0.1055328830726394,2175,77.7014558129998,2683.0,3.4287825114969546
RCBTB1,ENSG00000136144,0,0,0,0.06756202583555465,0.028393117135526925,618,93.66413778962477,659.0,2.8195439355418688
ARL11,ENSG00000152213,0,0,0,0.19981546032396966,0.0791144537759063,1559,84.01681361492722,1949.0,3.290034611362518
EBPL,ENSG00000123179,0,0,0,0.21509124461759277,0.08460889155246595,1759,81.96637277014558,2098.0,3.3220124385824006
KPNA3,ENSG00000102753,0,0,0,0.12159114209555054,0.049834570741864405,1075,88.97888045929875,1186.0,3.074450718954591
RP11-195L15.2,ENSG00000276436,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
SPRYD7,ENSG00000123178,0,0,0,0.03547262661472216,0.015138622527095004,326,96.65778142300596,346.0,2.5403294747908736
DLEU2,ENSG00000231607,0,0,0,0.13655936026245644,0.05559212300089492,1164,88.06643428337092,1332.0,3.1248301494138593
TRIM13,ENSG00000204977,0,0,0,0.20319868771785934,0.08033734957967874,1718,82.38671314332582,1982.0,3.2973227142053028
KCNRG,ENSG00000198553,0,0,0,0.0036907935206069303,0.0015999405475903188,35,99.64117285216322,36.0,1.568201724066995
DLEU1,ENSG00000176124,0,0,0,0.07730161984826737,0.03233731285848518,678,93.04900553619028,754.0,2.8779469516291885
DLEU1-AS1,ENSG00000229323,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
DLEU7,ENSG00000186047,0,0,0,0.0004100881689563256,0.00017806252069994778,4,99.95899118310436,4.0,0.6989700043360189
DLEU7-AS1,ENSG00000237152,0,0,0,0.000512610211195407,0.00022256674596849525,5,99.94873897888046,5.0,0.7781512503836436
RNASEH2B-AS1,ENSG00000233672,0,0,0,0.0008201763379126512,0.0003560520649549424,8,99.91798236620873,8.0,0.9542425094393249
RNASEH2B,ENSG00000136104,0,0,0,0.33524707812179616,0.1255616362895785,2445,74.9333606725446,3270.0,3.5146805441249818
LINC00371,ENSG00000226792,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-457D13.4,ENSG00000274652,0,0,0,0.0,0.0,0,100.0,0.0,0.0
FAM124A,ENSG00000150510,0,0,0,0.0004100881689563256,0.00017806252069994778,4,99.95899118310436,4.0,0.6989700043360189
SERPINE3,ENSG00000253309,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
INTS6,ENSG00000102786,0,0,0,0.2960836579864671,0.11263303473619625,2305,76.36866926389175,2888.0,3.460747541844197
INTS6-AS1,ENSG00000236778,0,0,0,0.05269632971088784,0.022303108743858206,484,95.03793315562847,514.0,2.711807229041191
WDFY2,ENSG00000139668,0,0,0,0.09698585195817101,0.04020102642966211,841,91.37789624769326,946.0,2.9763499790032735
DHRS12,ENSG00000102796,0,0,0,0.06715193766659831,0.02822625728066352,605,93.79741644453557,655.0,2.8169038393756605
RP11-327P2.5,ENSG00000231856,0,0,0,0.020606930490055363,0.008858513107880828,198,97.97006356366619,201.0,2.305351369446624
LINC00282,ENSG00000281106,0,0,0,0.0014353085913471396,0.0006228996812785697,14,99.85646914086529,14.0,1.1760912590556813
CCDC70,ENSG00000123171,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ATP7B,ENSG00000123191,0,0,0,0.0007176542956735698,0.0003115615171616906,7,99.92823457043264,7.0,0.9030899869919435
ALG11,ENSG00000253710,0,0,0,0.02183719499692434,0.009381707005394093,205,97.89829813409882,213.0,2.330413773349191
UTP14C,ENSG00000253797,0,0,0,0.0468525733032602,0.01988552493667107,427,95.62230879639122,457.0,2.660865478003869
NEK5,ENSG00000197168,0,0,0,0.007381587041213861,0.0031940085432554917,71,99.27209350010251,72.0,1.863322860120456
RP11-248G5.9,ENSG00000273523,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
NEK3,ENSG00000136098,0,0,0,0.023887635841705966,0.010252298620782285,222,97.72401066229239,233.0,2.369215857410143
RP13-444H2.1,ENSG00000271564,0,0,0,0.0,0.0,0,100.0,0.0,0.0
THSD1,ENSG00000136114,0,0,0,0.003998359647324175,0.001733003250536898,39,99.60016403526758,39.0,1.6020599913279625
VPS36,ENSG00000136100,0,0,0,0.19889276194381791,0.07878033824571753,1658,83.0018453967603,1940.0,3.2880255353883627
RP11-245D16.4,ENSG00000278238,0,0,0,0.016506048800492105,0.00710996728577391,153,98.43141275374205,161.0,2.2095150145426308
CKAP2,ENSG00000136108,0,0,0,0.12876768505228625,0.052604567716204274,934,90.42444125486979,1256.0,3.0993352776859577
LINC00345,ENSG00000235660,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-78J21.4,ENSG00000244471,0,0,0,0.0,0.0,0,100.0,0.0,0.0
HNRNPA1L2,ENSG00000139675,0,0,0,0.21867951609596062,0.08588951145057114,1792,81.62805003075661,2133.0,3.329194415088451
RP11-93H24.3,ENSG00000273723,0,0,0,0.012302645068689768,0.005310371627964835,118,98.79023990157883,120.0,2.08278537031645
SUGT1,ENSG00000165416,0,0,0,0.30633586221037523,0.11605484949047512,2342,75.98933770760713,2988.0,3.4755259150392805
LECT1,ENSG00000136110,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PCDH8,ENSG00000136099,0,0,0,0.0,0.0,0,100.0,0.0,0.0
OLFM4,ENSG00000102837,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC01065,ENSG00000237092,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-24H2.3,ENSG00000279325,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-384G23.1,ENSG00000273919,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00558,ENSG00000261517,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00458,ENSG00000234787,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-108H9.1,ENSG00000277047,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-78L16.1,ENSG00000278630,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-415G4.1,ENSG00000274090,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRR20A,ENSG00000204919,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRR20C,ENSG00000229665,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRR20B,ENSG00000204918,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRR20D,ENSG00000227151,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRR20E,ENSG00000234278,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PCDH17,ENSG00000118946,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-95F22.1,ENSG00000278722,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-538C21.2,ENSG00000277448,0,0,0,0.0013327865491080582,0.0005784364632306187,13,99.86672134508919,13.0,1.146128035678238
LINC00374,ENSG00000232954,0,0,0,0.0,0.0,0,100.0,0.0,0.0
DIAPH3,ENSG00000139734,0,0,0,0.018659011687512814,0.008028831576957404,144,98.52368259175724,182.0,2.2624510897304293
DIAPH3-AS1,ENSG00000227528,0,0,0,0.0,0.0,0,100.0,0.0,0.0
DIAPH3-AS2,ENSG00000223815,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00434,ENSG00000227336,0,0,0,0.0,0.0,0,100.0,0.0,0.0
TDRD3,ENSG00000083544,0,0,0,0.06653680541316383,0.02797584723226727,607,93.77691203608775,649.0,2.8129133566428557
LINC00378,ENSG00000225249,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC01442,ENSG00000227510,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PCDH20,ENSG00000280165,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-310K10.1,ENSG00000197991,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-432J3.4,ENSG00000279797,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00358,ENSG00000229578,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC01075,ENSG00000230142,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC01074,ENSG00000227611,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00459,ENSG00000229307,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00448,ENSG00000228669,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-527N12.2,ENSG00000273550,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00376,ENSG00000227564,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00395,ENSG00000231061,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-473M10.3,ENSG00000237378,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-394A14.2,ENSG00000219926,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-394A14.4,ENSG00000272299,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00355,ENSG00000227674,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC01052,ENSG00000234767,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PCDH9,ENSG00000184226,0,0,0,0.6194381792085298,0.2093643738089591,2510,74.26696739799057,6042.0,3.7812525942484565
PCDH9-AS1,ENSG00000234527,0,0,0,0.001742874718064384,0.0007562620289880109,16,99.83596473241747,17.0,1.255272505103306
PCDH9-AS2,ENSG00000228842,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PCDH9-AS3,ENSG00000225263,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PCDH9-AS4,ENSG00000233840,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00364,ENSG00000230040,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00550,ENSG00000281778,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-411G9.2,ENSG00000280580,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00383,ENSG00000237534,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-459J23.1,ENSG00000235221,0,0,0,0.0,0.0,0,100.0,0.0,0.0
KLHL1,ENSG00000150361,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ATXN8OS,ENSG00000230223,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00348,ENSG00000226846,0,0,0,0.0,0.0,0,100.0,0.0,0.0
DACH1,ENSG00000276644,0,0,0,0.0,0.0,0,100.0,0.0,0.0
MZT1,ENSG00000204899,0,0,0,0.15224523272503587,0.06154491995950554,1280,86.87717859339759,1485.0,3.1720188094245563
BORA,ENSG00000136122,0,0,0,0.02624564281320484,0.011251326223771074,238,97.55997539470987,256.0,2.4099331233312946
DIS3,ENSG00000083520,0,0,0,0.1467090424441255,0.05945323717710098,1274,86.93869181874103,1431.0,3.1559430179718366
PIBF1,ENSG00000083535,0,0,0,0.1571662907525118,0.06339577378911045,1379,85.86221037523067,1533.0,3.185825359612962
KLF5,ENSG00000102554,0,0,0,0.002050440844781628,0.0008895834366055134,20,99.79495591552183,20.0,1.3222192947339193
LINC00393,ENSG00000224853,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00392,ENSG00000228295,0,0,0,0.0,0.0,0,100.0,0.0,0.0
KLF12,ENSG00000118922,0,0,0,0.10149682181669059,0.04198324840511139,906,90.71150297313922,990.0,2.9960736544852753
LINC00402,ENSG00000235532,0,0,0,0.00943202788599549,0.00407708018118928,87,99.10805823252,92.0,1.968482948553935
RP11-512C24.3,ENSG00000177596,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00381,ENSG00000226240,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-285E18.2,ENSG00000281167,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00347,ENSG00000236678,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC01078,ENSG00000223880,0,0,0,0.0,0.0,0,100.0,0.0,0.0
TBC1D4,ENSG00000136111,0,0,0,0.12415419315152758,0.050825884757994155,793,91.87000205044085,1211.0,3.0835026198302673
RP11-182M20.2,ENSG00000225203,0,0,0,0.0,0.0,0,100.0,0.0,0.0
COMMD6,ENSG00000188243,0,0,0,2.1704941562435924,0.5011269570456107,7415,23.979905679721135,21171.0,4.32576188531923
UCHL3,ENSG00000118939,0,0,0,0.12743489850317818,0.05209147379868261,1030,89.44022964937461,1243.0,3.0948203803548
LMO7-AS1,ENSG00000261105,0,0,0,0.004716013942997745,0.0020433244369473602,43,99.55915521837196,46.0,1.6720978579357175
LMO7,ENSG00000136153,0,0,0,0.06233340168136149,0.02626083669555488,540,94.46380971908961,608.0,2.784617292632875
LMO7DN,ENSG00000178734,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00561,ENSG00000261206,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC01034,ENSG00000224933,0,0,0,0.0,0.0,0,100.0,0.0,0.0
KCTD12,ENSG00000178695,0,0,0,0.00656141070330121,0.002840276508303087,59,99.39511995078942,64.0,1.8129133566428555
AC000403.4,ENSG00000278727,0,0,0,0.0002050440844781628,8.904038614543342e-05,2,99.97949559155218,2.0,0.47712125471966244
IRG1,ENSG00000102794,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CLN5,ENSG00000102805,0,0,0,0.09442280090219397,0.03918513244151392,851,91.27537420545417,921.0,2.9647309210536292
FBXL3,ENSG00000005812,0,0,0,0.12651220012302644,0.051735899492976835,1118,88.5380356776707,1234.0,3.0916669575956846
AC001226.7,ENSG00000274898,0,0,0,0.001230264506868977,0.0005339686925571432,11,99.88722575353701,12.0,1.1139433523068367
MYCBP2,ENSG00000005810,0,0,0,0.8823046955095345,0.27468992560967603,5016,48.574943612876766,8606.0,3.9348518029656607
MYCBP2-AS1,ENSG00000236051,0,0,0,0.0018453967603034652,0.0008007070458515539,18,99.81546032396965,18.0,1.2787536009528289
SCEL,ENSG00000136155,0,0,0,0.0,0.0,0,100.0,0.0,0.0
SCEL-AS1,ENSG00000224347,0,0,0,0.0,0.0,0,100.0,0.0,0.0
SLAIN1,ENSG00000139737,0,0,0,0.014148041828993234,0.0061013564337121405,134,98.62620463399631,138.0,2.143014800254095
EDNRB-AS1,ENSG00000225579,0,0,0,0.0,0.0,0,100.0,0.0,0.0
EDNRB,ENSG00000136160,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RNF219-AS1,ENSG00000234377,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
RP11-318G21.4,ENSG00000233379,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC01069,ENSG00000236133,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00446,ENSG00000229249,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-203P2.2,ENSG00000235625,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-52L5.6,ENSG00000271776,0,0,0,0.0,0.0,0,100.0,0.0,0.0
POU4F1,ENSG00000152192,0,0,0,0.0009226983801517326,0.0004005380554576629,8,99.91798236620873,9.0,1.0
RNF219,ENSG00000152193,0,0,0,0.1030346524502768,0.04258915625845442,888,90.89604264916957,1005.0,3.0025979807199086
LINC00331,ENSG00000225427,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RBM26,ENSG00000139746,0,0,0,0.35267582530244,0.1311937284888865,2681,72.51384047570227,3440.0,3.5366846726209302
RBM26-AS1,ENSG00000227354,0,0,0,0.027270863235595653,0.011684970275679355,258,97.35493131023169,266.0,2.4265112613645754
NDFIP2-AS1,ENSG00000232132,0,0,0,0.0,0.0,0,100.0,0.0,0.0
NDFIP2,ENSG00000102471,0,0,0,0.05259380766864876,0.022260810766527174,481,95.06868976830019,513.0,2.710963118995276
LINC01068,ENSG00000227676,0,0,0,0.001230264506868977,0.0005339686925571432,12,99.87697354931309,12.0,1.1139433523068367
LINC01038,ENSG00000229011,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00382,ENSG00000229175,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC01080,ENSG00000281721,0,0,0,0.0,0.0,0,100.0,0.0,0.0
SPRY2,ENSG00000136158,0,0,0,0.0019479188025425466,0.0008451475147472278,18,99.81546032396965,19.0,1.3010299956639813
LINC00377,ENSG00000229246,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00564,ENSG00000260094,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-452B18.2,ENSG00000229309,0,0,0,0.0,0.0,0,100.0,0.0,0.0
SLITRK1,ENSG00000178235,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00333,ENSG00000233349,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
LINC00375,ENSG00000226370,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00351,ENSG00000226317,0,0,0,0.0,0.0,0,100.0,0.0,0.0
SLITRK6,ENSG00000184564,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-30L8.1,ENSG00000232252,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00430,ENSG00000233528,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-342C20.2,ENSG00000232636,0,0,0,0.0,0.0,0,100.0,0.0,0.0
MIR4500HG,ENSG00000228824,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-29P20.1,ENSG00000272515,0,0,0,0.0,0.0,0,100.0,0.0,0.0
SLITRK5,ENSG00000165300,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00397,ENSG00000223404,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-471M2.3,ENSG00000272046,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-545P6.2,ENSG00000231019,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00433,ENSG00000229443,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00560,ENSG00000261666,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC01047,ENSG00000232225,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00440,ENSG00000234660,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC01040,ENSG00000226037,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00353,ENSG00000236176,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-75N6.3,ENSG00000271395,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00559,ENSG00000261446,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC01049,ENSG00000234384,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00410,ENSG00000231674,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00380,ENSG00000234625,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00379,ENSG00000229557,0,0,0,0.0,0.0,0,100.0,0.0,0.0
GPC5,ENSG00000179399,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
GPC5-AS2,ENSG00000232885,0,0,0,0.0,0.0,0,100.0,0.0,0.0
GPC5-AS1,ENSG00000235984,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00363,ENSG00000232849,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-632L2.2,ENSG00000278177,0,0,0,0.0,0.0,0,100.0,0.0,0.0
GPC6,ENSG00000183098,0,0,0,0.0,0.0,0,100.0,0.0,0.0
GPC6-AS2,ENSG00000224394,0,0,0,0.0,0.0,0,100.0,0.0,0.0
GPC6-AS1,ENSG00000236520,0,0,0,0.0,0.0,0,100.0,0.0,0.0
DCT,ENSG00000080166,0,0,0,0.0008201763379126512,0.0003560520649549424,8,99.91798236620873,8.0,0.9542425094393249
TGDS,ENSG00000088451,0,0,0,0.05597703506253845,0.02365447344962465,516,94.7098626204634,546.0,2.737987326333431
GPR180,ENSG00000152749,0,0,0,0.03137174492515891,0.013415229464361075,290,97.02686077506664,306.0,2.4871383754771865
LINC00391,ENSG00000238230,0,0,0,0.0,0.0,0,100.0,0.0,0.0
SOX21,ENSG00000125285,0,0,0,0.0,0.0,0,100.0,0.0,0.0
SOX21-AS1,ENSG00000227640,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00557,ENSG00000260962,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ABCC4,ENSG00000125257,0,0,0,0.04377691203608776,0.01860768619043112,399,95.90937051466065,427.0,2.6314437690131722
CLDN10,ENSG00000134873,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CLDN10-AS1,ENSG00000223392,0,0,0,0.0,0.0,0,100.0,0.0,0.0
DZIP1,ENSG00000134874,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
DNAJC3-AS1,ENSG00000247400,0,0,0,0.027168341193356572,0.01164162535005796,244,97.49846216936642,265.0,2.424881636631067
DNAJC3,ENSG00000102580,0,0,0,0.12159114209555054,0.049834570741864405,1043,89.3069509944638,1186.0,3.074450718954591
UGGT2,ENSG00000102595,0,0,0,0.014250563871232315,0.006145257821862042,136,98.6057002255485,139.0,2.146128035678238
HS6ST3,ENSG00000185352,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00359,ENSG00000243300,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-65L19.4,ENSG00000272329,0,0,0,0.0,0.0,0,100.0,0.0,0.0
OXGR1,ENSG00000165621,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC00456,ENSG00000233124,0,0,0,0.0,0.0,0,100.0,0.0,0.0
MBNL2,ENSG00000139793,0,0,0,0.04623744104982571,0.019630257796541754,425,95.64281320483904,451.0,2.655138434811382
RAP2A,ENSG00000125249,0,0,0,0.014763174082427721,0.006364698219589882,141,98.55443920442896,144.0,2.161368002234975
RP11-120E13.1,ENSG00000226134,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-383H17.4,ENSG00000270725,0,0,0,0.0,0.0,0,100.0,0.0,0.0
IPO5,ENSG00000065150,0,0,0,0.1555259380766865,0.06277969852749953,1289,86.7849087553824,1517.0,3.1812717715594614
FARP1,ENSG00000152767,0,0,0,0.005331146196432233,0.0023091376546119403,51,99.47713758458069,52.0,1.7242758696007892
RNF113B,ENSG00000139797,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-261P24.2,ENSG00000269599,0,0,0,0.0,0.0,0,100.0,0.0,0.0
FARP1-AS1,ENSG00000231194,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
STK24,ENSG00000102572,0,0,0,0.11113389378716423,0.04576639542082456,996,89.78880459298749,1084.0,3.0354297381845483
STK24-AS1,ENSG00000224418,0,0,0,0.0008201763379126512,0.0003560520649549424,8,99.91798236620873,8.0,0.9542425094393249
SLC15A1,ENSG00000088386,0,0,0,0.0,0.0,0,100.0,0.0,0.0
DOCK9,ENSG00000088387,0,0,0,0.017633791265122,0.0075915196057570866,167,98.28788189460734,172.0,2.2380461031287955
DOCK9-AS1,ENSG00000229918,0,0,0,0.0,0.0,0,100.0,0.0,0.0
DOCK9-AS2,ENSG00000260992,0,0,0,0.004203403731802337,0.001821689075207662,41,99.57965962681976,41.0,1.6232492903979006
UBAC2-AS1,ENSG00000228889,0,0,0,0.020811974574533525,0.008945755872718822,194,98.01107238056183,203.0,2.3096301674258988
UBAC2,ENSG00000134882,0,0,0,0.17715808898913266,0.07083479127605295,1492,84.70371129792905,1728.0,3.2377949932739227
GPR18,ENSG00000125245,0,0,0,0.15562846011892556,0.06281822884575246,1230,87.38978880459298,1518.0,3.1815577738627865
